title,description,url,publishedAt,prediction,sentiment_score
"RIL receives Rs 5,550 crore from KKR for Reliance Retail, company allots shares - Moneycontrol","<ol><li>RIL receives Rs 5,550 crore from KKR for Reliance Retail, company allots shares  Moneycontrol
</li><li>Biyanis very honest admission of why he had to sell Future Group to RIL  Business Standard
</li><li>'I thought there was no other answer but to ex…",https://www.moneycontrol.com/news/business/ril-receives-rs-5550-crore-from-kkr-for-reliance-retail-company-allots-shares-5965341.html,2020-10-15T04:03:00Z,neutral,0.1013877
India’s Extended Reality (XR) startups are booming,"From Vadodara, a small (by Indian standards) city in Gujarat, a state on the western coast of India, concept designer and tech visionary Ankit Patel, and software science engineer Sanket Kale launched a new app that may shake the way we share content to the c…",https://pando.com/2020/10/15/indias-extended-reality-xr-startups-are-booming/,2020-10-15T16:36:00Z,positive,0.7281754
"RCB vs KXIP IPL 2020 Live Cricket Streaming: How to Watch RCB vs KXIP Match live on your mobile, TV and more","RCB vs KXIP RCB, IPL 2020 Live Cricket Score Streaming Online on Disney+ Hotstar, JIO TV: Here's how you can watch today's IPL 2020 match between Royal Challengers Bangalore and King's XI Punjab live from your home.",https://indianexpress.com/article/technology/techook/how-to-watch-rcb-vs-kxip-ipl-2020-match-live-6739829/,2020-10-15T13:00:49Z,neutral,0.041605312
ANALYSIS-Stepped up Chinese scrutiny increases investment risk of 'Beast' Ant - Reuters,"As Ant Group was working in August towards its giant IPO, at least two smaller Chinese banks with existing ties to the fintech firm decided to stop sourcing new consumer loans from it, people with knowledge of the matter said.",https://www.reuters.com/article/us-ant-group-ipo-regulations-analysis-idUSKBN2700N9,2020-10-15T06:22:00Z,negative,-0.6953542
EU to use bond auctions to sell debt for 800-billion-euro recovery fund - Reuters UK,"The European Commission will use bond auctions to sell some of the debt to back its coronavirus recovery fund, the commissioner for budget and administration said on Thursday.",https://uk.reuters.com/article/us-eu-recovery-bond-auctions-idUKKBN2701JR,2020-10-15T11:29:00Z,neutral,0.104993664
EU to use bond auctions to sell debt for 800-billion-euro recovery fund - Reuters Africa,"The European Commission will use bond auctions to sell some of the debt to back its coronavirus recovery fund, the commissioner for budget and administration said on Thursday.",https://www.reuters.com/article/us-eu-recovery-bond-auctions-idUSKBN2701JR,2020-10-15T11:28:00Z,neutral,0.09208121
"France, Netherlands call for an EU watchdog to regulate tech giants - Reuters","France and the Netherlands called on Thursday for the creation of a European Union authority to regulate large tech companies such as Google <GOOGL.O> and Facebook <FB.O>, whose dominance gives them effective gatekeeper status on the internet.",https://www.reuters.com/article/us-eu-tech-idUSKBN2701CG,2020-10-15T10:31:00Z,positive,0.6595148
How will we tackle the pandemic of loneliness after Covid? | Brigid Delaney,"With technology increasingly driving us away from real life encounters, deliberate steps must be made to bring us back to each otherIt was New Year’s Eve going into 2020, and I was in a pub in Castlemaine with my friend Stu Speirs.“What word sums up most for …",https://amp.theguardian.comcommentisfree/2020/oct/16/how-will-we-tackle-the-pandemic-of-loneliness-after-covid,2020-10-15T16:30:14Z,neutral,0.034346428
Bollywood stays away as Indian cinemas reopen after eight months - Reuters,Bollywood stays away as Indian cinemas reopen after eight months  Reuters,https://www.reuters.com/article/us-health-coronavirus-india-entertainmen-idUSKBN2701U5,2020-10-15T13:09:00Z,negative,-0.7682961
"Reliance Retail Ventures gets ₹5,550 crore Alyssum Asia","Reliance Retail Ventures Ltd (RRVL), a wholly-owned subsidiary of Mukesh Ambani-controlled Reliance Industries Ltd (RIL), has received the subscription amount of ₹5,550 crore from Alyssum Asia Holding",https://www.thehindubusinessline.com/companies/reliance-retail-ventures-gets-5550-crore-alyssum-asia/article32860772.ece,2020-10-15T08:55:17Z,neutral,0.34636915
"Despite RIL's fundraising, VC investments in India fall 21 pc to USD 28.9 bn in Jan-Sep: Report - Free Press Journal","Despite the USD 11.7 billion raised by Reliance Industries Ltd (RIL) through stake sales, venture investments in 2020 have declined by a fifth to USD 28.9 billion till September, consultancy firm EY said in a report on Thursday.",https://www.freepressjournal.in/business/despite-rils-fundraising-vc-investments-in-india-fall-21-pc-to-usd-289-bn-in-jan-sep-report,2020-10-15T18:47:00Z,negative,-0.9659551
"Lost Rs 7,000 cr in 3-4 months of COVID, had no choice but to sell biz: Kishore Biyani - The News Minute","Future Group founder Kishore Biyani on Wednesday said the homegrown retail major lost nearly Rs 7,000 crore revenue in first three-four months of the COVID-19 pandemic due to closing of stores, which led him to sell his business to Reliance Industries. ""We go…",https://www.thenewsminute.com/article/lost-rs-7000-cr-3-4-months-covid-had-no-choice-sell-biz-kishore-biyani-135372,2020-10-15T04:45:31Z,negative,-0.9364431
"Watch NASA astronaut Kate Rubins, two cosmonauts arrive at the space station","NASA astronaut Kate Rubins has arrived at the International Space Station, along with two Russian cosmonauts, for a six-month stay.",https://www.digitaltrends.com/news/watch-nasa-astronaut-kate-rubins-arrive-at-the-space-station/,2020-10-15T00:45:50Z,neutral,0.15441248
Why You Should Encourage Employees to Display Family Photos at Work,Researchers found a correlation between photos of loved ones and ethical behavior.,https://hbr.org/2020/10/why-you-should-encourage-employees-to-display-family-photos-at-work,2020-10-15T14:00:00Z,neutral,0.17375848
"Mukesh Ambani’s RIL receives Rs 5,550 crore from KKR for Reliance Retail Ventures; RIL shares fall - The Financial Express","<ol><li>Mukesh Ambani’s RIL receives Rs 5,550 crore from KKR for Reliance Retail Ventures; RIL shares fall  The Financial Express
</li><li>Biyanis very honest admission of why he had to sell Future Group to RIL  Business Standard
</li><li>'I thought there w…",https://news.google.com/__i/rss/rd/articles/CBMirQFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9tYXJrZXQvbXVrZXNoLWFtYmFuaXMtcmlsLXJlbGlhbmNlLWluZHVzdHJpZXMtbHRkLXJlY2VpdmVzLXJzLTU1NTAtY3JvcmUtZnJvbS1ra3ItZm9yLXJlbGlhbmNlLXJldGFpbC12ZW50dXJlcy1yaWwtc2hhcmUtcHJpY2UtZmFsbC8yMTA2MTQ3L9IBsgFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9tYXJrZXQvbXVrZXNoLWFtYmFuaXMtcmlsLXJlbGlhbmNlLWluZHVzdHJpZXMtbHRkLXJlY2VpdmVzLXJzLTU1NTAtY3JvcmUtZnJvbS1ra3ItZm9yLXJlbGlhbmNlLXJldGFpbC12ZW50dXJlcy1yaWwtc2hhcmUtcHJpY2UtZmFsbC8yMTA2MTQ3L2xpdGUv?oc=5,2020-10-15T05:36:00Z,neutral,-0.02402468
OnePlus investing Rs 100 crore to build offline network in India; launches 8T smartphone,"China's OnePlus currently has 5000 points of sales, including larger modern trade retail shops through 14-15 partners like Reliance Digital, Vijay Sales, Sangeetha Mobile among others. In terms of general trade, it is present across 3000 shops in over 800 cit…",https://economictimes.indiatimes.com/tech/hardware/oneplus-investing-rs-100-crore-to-build-offline-network-in-india-launches-8t-smartphone/articleshow/78673702.cms,2020-10-15T04:17:29Z,positive,0.609819
Tatas in talks to buy stake in IndiaMart: Report - Mint,"<ol><li>Tatas in talks to buy stake in IndiaMart: Report  Mint
</li><li>Mistry opens new front against Tatas over Parliament redevelopment project  Business Standard
</li><li>Tata Group evaluates M&A opportunities to scale up ecomm play  ETtech.com
</li><l…",https://www.livemint.com/companies/start-ups/tatas-in-talks-to-buy-stake-in-indiamart-report-11602742923779.html,2020-10-15T06:27:10Z,negative,-0.13881522
Photon-directed multiplexed enzymatic DNA synthesis for molecular digital data storage,Writing data in DNA is still a bottleneck due to the reliance on chemical synthesis methods. Here the authors report multiplexed enzymatic DNA synthesis using maskless photolithography.,https://www.nature.com/articles/s41467-020-18681-5?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ncomms%2Frss%2Fcurrent+%28Nature+Communications+-+current%29,2020-10-16T00:00:00Z,neutral,-0.055535313
Politics this week,,https://www.economist.com/the-world-this-week/2020/10/15/politics-this-week,2020-10-15T14:57:15Z,neutral,0.029658966
Tata Group looking for stake in IPO-bound online grocer BigBasket - report,"Salt-to-software conglomerate Tata Group is in talks with Indian online grocery startup BigBasket to buy a stake in the company, the Mint newspaper reported, citing people familiar with the matter. The century-old group has been planning to launch a ""super ap…",https://finance.yahoo.com/news/tata-group-looking-stake-ipo-052109849.html,2020-10-15T05:21:09Z,neutral,0.16102391
PE/VC investments at $28.9 bn in Jan-Sept slide 21% y-o-y: Report,"Jio Platforms, Reliance Retail account for 40% of total investments in 2020; sans this, investments are down 53% y-o-y",https://www.thehindubusinessline.com/economy/pevc-investments-at-289-bn-in-jan-sept-slide-21-y-o-y-report/article32860988.ece,2020-10-15T09:34:11Z,negative,-0.9683682
"There was no other answer but to exit biz, says Biyani - Mint","<ol><li>There was no other answer but to exit biz, says Biyani  Mint
</li><li>Biyanis very honest admission of why he had to sell Future Group to RIL  Business Standard
</li><li>Reliance's retail arm receives Rs 5,550 crore from KKR for 1.28% stake sale  Ec…",https://www.livemint.com/companies/news/there-was-no-other-answer-but-to-exit-biz-says-biyani-11602723018745.html,2020-10-15T00:53:34Z,neutral,0.20760702
Import of air conditioners with refrigerants banned,"In July, the government imposed restrictions on the imports of various colour TV sets as well.",https://indianexpress.com/article/business/import-of-air-conditioners-with-refrigerants-banned-6746411/,2020-10-15T21:30:29Z,negative,-0.5239864
"More pain awaits market: Sensex may fall 3-4% more, fear D-St analysts",Fundamental and technical analysts both see scope for further correction in the market going ahead.,https://economictimes.indiatimes.com/markets/stocks/news/more-pain-awaits-market-sensex-may-fall-3-4-more-fear-d-st-analysts/articleshow/78684724.cms,2020-10-15T14:35:21Z,negative,-0.9642351
"Reliance's retail arm receives Rs 5,550 crore from KKR for 1.28% stake sale","""Reliance Retail Ventures Limited, a subsidiary of the company, today received the subscription amount of Rs 5,550 crore from Alyssum Asia Holdings II Pte. Ltd. (a unit of KKR) and allotted 81,348,479 equity shares to KKR,"" Reliance Industries said in a regul…",https://economictimes.indiatimes.com/industry/services/retail/reliances-retail-arm-receives-rs-5550-crore-from-kkr-for-1-28-stake-sale/articleshow/78674554.cms,2020-10-15T05:15:44Z,positive,0.63880384
Tata Group Chases E-Commerce Deals to Bolster Retail,"(Bloomberg) -- Tata Group, India’s conglomerate that sells almost everything from cars to apparel and steel, is seeking to buy Indian online retailers to beef up its presence in e-commerce, people familiar with the matter said.The group has reached out to Ind…",https://finance.yahoo.com/news/tata-group-chases-e-commerce-051740432.html,2020-10-15T05:17:40Z,positive,0.82895124
Tata Group Chases E-Commerce Deals to Bolster Retail,"(Bloomberg) -- Tata Group, India’s conglomerate that sells almost everything from cars to apparel and steel, is seeking to buy Indian online retailers to beef up its presence in e-commerce, people familiar with the matter said.The group has reached out to Ind…",https://finance.yahoo.com/news/tata-group-chases-e-commerce-051740374.html,2020-10-15T05:17:40Z,positive,0.82895124
"India will not mandate secondary listings for firms joining overseas markets, sources say","India is close to drawing up rules for companies to directly float overseas without first having to list shares at home, as a way to help startups attain higher valuations and access capital more easily.",https://www.moneycontrol.com/news/business/india-will-not-mandate-secondary-listings-for-firms-joining-overseas-markets-sources-say-5968311.html,2020-10-15T11:18:01Z,neutral,0.26461175
: E-commerce gains importance for grocery consumers most financially impacted by COVID-19,"Retailers should look for opportunities to make gains with these new online shoppers, experts say.",https://www.marketwatch.com/story/e-commerce-gains-importance-for-grocery-consumers-most-financially-impacted-by-covid-19-11602786807,2020-10-15T18:33:00Z,positive,0.8466182
世界商业史上最有趣的肥皂剧之一。,"印度首富的弟弟（五富）Anil Ambani 骗中国三大银行7.2亿美元。
伦敦打官司，马拉松将以年计。
最大赢家是...律师。
中国人民工商银行、中国人民开发银行、中国人民进出口银行。
英国金融时报追踪报道。
Chinese banks are chasing Anil Ambani through the UK courts.
Chinese creditors allege one of India’s best-known tycoons has
the means to repay loans.
Ani…",http://blog.sina.com.cn/s/blog_50c88c400102z7tj.html,2020-10-15T07:20:00Z,negative,-0.8852646
India to handover Kilo class attack submarine to Myanmar,"Move in line with vision that aspires to guarantee security for all maritime partners, says MEA",https://www.thehindu.com/news/national/india-to-handover-kilo-class-attack-submarine-to-myanmar/article32866535.ece,2020-10-15T19:57:54Z,positive,0.88446116
The Importance of Teaching Kids About Cybersecurity and Privacy,"Sponsored Post 3 out of 5 children have access to the internet, and they spend over 45 hours per week online. That's why teaching kids about cybersecurity is so important.",https://www.zoho.com/blog/vault/importance-of-cybersecurity-privacy-online-safety-for-kids.html,2020-10-15T14:00:21Z,neutral,0.07512624
Bruised masculinity can backfire in 2 ways,New research used false feedback to gauge the effect of threatened masculinity on men's relationships. The results aren't pretty.,https://www.futurity.org/masculinity-relationships-2455212-2/,2020-10-15T13:13:54Z,negative,-0.9046955
"'Rent does not stop, interest does not stop': Biyani explains why he sold retail biz to RIL","Acknowledging that Future Group had made too many acquisitions in the last 6-7 years, when COVID-19 struck, it lost around Rs 7,000 crore revenue, says retail tycoon Kishore Biyani",https://www.businesstoday.in/current/corporate/why-future-group-founder-kishore-biyani-sold-retail-business-to-mukesh-ambani-reliance-industries-ril/story/418960.html,2020-10-15T04:41:30Z,negative,-0.96499574
Rupee inches 4 paise higher to 73.27 against US dollar in early trade,"At the interbank forex market, the rupee was trading in a narrow range. It opened at 73.32 against the American currency, gained some ground and touched 73.27, up 4 paise from its previous close.",https://indianexpress.com/article/business/market/rupee-inches-4-paise-higher-to-73-27-against-us-dollar-in-early-trade-6735232/,2020-10-15T05:46:21Z,positive,0.80128235
Mexico importing tortillas? Farmers fear cuts will hit harvests,"Mexico's most productive farmers fear they may not be able to meet growing demand after state funding cuts, warning of a rising reliance on imports of white corn.",https://www.nbcnews.com/news/latino/mexico-importing-tortillas-farmers-fear-cuts-will-hit-harvests-n1243509,2020-10-15T20:11:21Z,negative,-0.9526795
Jio May Soon Launch Disney+ Hotstar Premium Subscription Offer,"Reliance Jio seems to be all-set to offer a Disney+ Hotstar Premium subscription to its users under a new offer. Although the telco has not yet made an official announcement, it has suggested the offer through an FAQ page available on its website.",https://gadgets.ndtv.com/telecom/news/jio-disney-plus-hotstar-premium-subscription-offer-reliance-plans-2310407,2020-10-15T06:19:00Z,positive,0.5788638
"SPI Energy Advances EdisonFuture Electric Vehicle Subsidiary Through Strategic Agreement With Shaanxi Tongjia Automobile Co., Ltd.","SANTA CLARA, CA / ACCESSWIRE / October 15, 2020 / SPI Energy Co.",https://finance.yahoo.com/news/spi-energy-advances-edisonfuture-electric-083000355.html,2020-10-15T08:30:00Z,neutral,0.364161
"Ultrasound technique offers more precise, quantified assessments of lung health",Researchers have developed a technique that uses ultrasound to provide non-invasive assessments of pulmonary fibrosis and pulmonary edema. The technique has been shown to both quantify lung scarring and detect lung fluid in rats. A study on pulmonary edema in…,https://www.sciencedaily.com/releases/2020/10/201015111725.htm,2020-10-15T15:17:25Z,neutral,0.065474264
Indonesian firms to form EV battery production JV,"A group of Indonesian state-owned companies are to form a joint venture for the production of electric vehicle batteries, according to a Reuters report. The new venture will be named Indonesia Battery Holding, and it […]
The post Indonesian firms to form EV b…",https://paultan.org/2020/10/15/indonesian-firms-to-form-ev-battery-production-jv/,2020-10-15T06:00:09Z,neutral,0.18763946
How Indian Companies Are Using Technology to Reach New Consumers - Harvard Business Review,How Indian Companies Are Using Technology to Reach New Consumers  Harvard Business Review,https://hbr.org/2020/10/how-indian-companies-are-using-technology-to-reach-new-consumers,2020-10-15T13:36:05Z,neutral,0.027575916
First Trust Dynamic Europe Equity Income Fund Issues Notice Regarding October 2020 Distribution,"WHEATON, Ill.--(BUSINESS WIRE)--The Board of Trustees of First Trust Dynamic Europe Equity Income Fund (the ""Fund"") (NYSE: FDEU), CUSIP 33740D107, previously approved a managed distribution policy for the Fund (the ""Managed Distribution Plan"") in reliance on …",https://www.businesswire.com/news/home/20201015006061/en/First-Trust-Dynamic-Europe-Equity-Income-Fund-Issues-Notice-Regarding-October-2020-Distribution,2020-10-15T20:51:58Z,neutral,0.28191063
First Trust Energy Infrastructure Fund Issues Notice Regarding October 2020 Distribution,"WHEATON, Ill.--(BUSINESS WIRE)--The Board of Trustees of First Trust Energy Infrastructure Fund (the ""Fund"") (NYSE: FIF), CUSIP 33738C103, previously approved a managed distribution policy for the Fund (the ""Managed Distribution Plan"") in reliance on exemptiv…",https://www.businesswire.com/news/home/20201015006052/en/First-Trust-Energy-Infrastructure-Fund-Issues-Notice-Regarding-October-2020-Distribution,2020-10-15T20:35:05Z,neutral,0.2629376
The Best “Money Hack” Might Be Your State’s Unclaimed Funds Site,"An interview with Lisa Rowan, author of 'Money Hacks: 275+ Ways to Decrease Spending, Increase Savings, and Make Your Money Work for You!'",https://www.thesimpledollar.com/save-money/money-hacks-and-an-easier-look-at-personal-finance/,2020-10-15T12:42:57Z,neutral,0.11581845
Imported tortillas? Big Mexican farmers fear cuts will hit harvests,"Mexico's most productive farmers fear they may not be able to meet growing demand after state funding cuts, warning of a rising reliance on imports of the white corn used for staples such as tortillas and tamales. Under President Andres Manuel Lopez Obrador, …",https://finance.yahoo.com/news/imported-tortillas-big-mexican-farmers-122617302.html,2020-10-15T12:26:17Z,negative,-0.9126257
7 Essential Productivity Tools for Work-at-Home Professionals,"Productivity is the fruit of hard labor, and in this competitive world, we need reliance and cooperation on…
The post 7 Essential Productivity Tools for Work-at-Home Professionals  appeared first on The Frisky.",https://thefrisky.com/productivity-tools-for-work-at-home-professionals/,2020-10-15T10:26:55Z,neutral,0.44257557
Viewpoint: Why Turkey is flexing its muscles abroad,Turkey's engagement in the Southern Caucasus is only the latest venture in a tougher foreign policy.,https://www.bbc.co.uk/news/world-europe-54547304,2020-10-15T23:31:19Z,neutral,0.20156077
Shift4 Announces Pricing of Offering of $450.0 Million of Senior Notes due 2026,"ALLENTOWN, Pa.--(BUSINESS WIRE)--Shift4 Payments, Inc. (NYSE: FOUR), a leading independent provider of integrated payment processing and technology solutions, today announced that its subsidiaries, Shift4 Payments, LLC (“Shift4”) and Shift4 Payments Finance S…",https://www.businesswire.com/news/home/20201015006070/en/Shift4-Announces-Pricing-of-Offering-of-450.0-Million-of-Senior-Notes-due-2026,2020-10-15T21:09:21Z,neutral,0.44069576
PEVC investments far better this year thanks to Reliance deals,"Excluding investments in the Reliance Group entities, PE/VC investments have declined 53 per cent to $17.2 billion compared to the same period last year",https://www.businesstoday.in/markets/market-perspective/pevc-investments-fall-21-this-year-53-minus-reliance-deals/story/419054.html,2020-10-15T13:06:00Z,negative,-0.9707587
Universal Ibogaine Retains Westmount Park Investments for Corporate Financial Advisory Services,"VANCOUVER, BC, Oct. 15, 2020 /CNW/ - Universal Ibogaine Inc.",https://finance.yahoo.com/news/universal-ibogaine-retains-westmount-park-120000927.html,2020-10-15T12:00:00Z,neutral,0.014319177
"Southeast Asia's leading beauty site, Hermo achieves unprecedented uplift in Conversions with Netcore's AI-based Personalization, expands mandate for entire Marketing Cloud","Hermo, one of the biggest beauty and fashion e-commerce player in South East Asia, has chosen Netcore as their platform of choice to boost omnichannel customer engagement and retention through AI-powered personalization, omnichannel marketing automation, and …",https://news.yahoo.com/southeast-asias-leading-beauty-hermo-000000240.html,2020-10-15T00:00:00Z,positive,0.9014007
Service Properties Trust Announces Quarterly Dividend on Common Shares,"NEWTON, Mass.--(BUSINESS WIRE)--Service Properties Trust (Nasdaq: SVC) today announced a regular quarterly cash distribution on its common shares of $0.01 per common share ($0.04 per share per year). This distribution will be paid to SVC’s common shareholders…",https://www.businesswire.com/news/home/20201015005161/en/Service-Properties-Trust-Announces-Quarterly-Dividend-on-Common-Shares,2020-10-15T12:05:20Z,neutral,0.38715097
ZEE5 announces a unique crime-comedy original `SUNFLOWER` Created by National Award-Winning director Vikas Bahl,Produced by Reliance Entertainment and Good Co. Slated to premiere in April 2021...,http://www.santabanta.com/bollywood/147751/zee5-announces-a-unique-crime-comedy-original-sunflower-created-by-national-award-winning-director-vikas-bahl/,2020-10-15T04:52:04Z,positive,0.75348336
Billionaire Banker Says Now’s the Best Time to Invest in India,"(Bloomberg) -- Overseas investors should look to invest in Indian digital to consumer sector companies now as the economic fallout of the coronavirus pandemic makes valuations of businesses attractive, Asia’s richest banker said.“I have always believed you ha…",https://finance.yahoo.com/news/billionaire-banker-says-now-best-160323752.html,2020-10-15T16:03:23Z,neutral,0.33199596
Summit Industrial Income REIT Announces October 2020 Cash Distribution,"TORONTO, Oct. 15, 2020 /CNW/ - Summit Industrial Income REIT (""Summit"" or the ""REIT"") (TSX: SMU.",https://finance.yahoo.com/news/summit-industrial-income-reit-announces-213000197.html,2020-10-15T21:30:00Z,neutral,0.030228145
"RIL's retail arm receives Rs 5,550 crore from private equity firm KKR","Reliance Retail has raised Rs 37,710 cr from multiple investors so far",https://www.business-standard.com/article/companies/ril-s-retail-arm-receives-rs-5-550-crore-from-private-equity-firm-kkr-120101501737_1.html,2020-10-15T18:13:00Z,positive,0.6632158
Time for a New Approach to Foreign Affairs,"Once again, as in 2016, foreign and security policy are almost absent from the presidential campaign. Domestic issues are the overwhelming priorities in this election, as they should be. Nonetheless, ignoring America’s place in the world amounts to a dangerou…",http://www.nybooks.com/articles/2020/11/05/election-10/,2020-10-15T16:00:03Z,neutral,-0.36060196
"Havas Health & You Launches Global Customer Experience Network, Havas Health CX","The C19 pandemic has caused immense disruption in every sector, accelerating an already widespread digital migration, dizzying rate of innovation and profound changes in customer behavior. Within health, this transformation has led to emerging methods of prov…",https://news.yahoo.com/havas-health-launches-global-customer-131000565.html,2020-10-15T13:10:00Z,positive,0.5655913
"Havas Health & You Launches Global Customer Experience Network, Havas Health CX","The C19 pandemic has caused immense disruption in every sector, accelerating an already widespread digital migration, dizzying rate of innovation and profound changes in customer behavior. Within health, this transformation has led to emerging methods of prov…",https://news.yahoo.com/havas-health-launches-global-customer-131000653.html,2020-10-15T13:10:00Z,positive,0.5655913
Zilliant Releases Interactive Global B2B Benchmark Report,"AUSTIN, Texas--(BUSINESS WIRE)-- #B2B--Zilliant, the industry leader in intelligent B2B price optimization, price management and sales guidance software, today released its fourth annual Global B2B Benchmark Report, an analysis of more than 1 billion B2B tran…",https://www.businesswire.com/news/home/20201015005180/en/Zilliant-Releases-Interactive-Global-B2B-Benchmark-Report,2020-10-15T11:10:38Z,neutral,0.121822484
Ballard Sells UAV Business to Honeywell,"*  Companies agree to future collaboration VANCOUVER, BC, and SOUTHBOROUGH, MA, Oct. 15, 2020 /CNW/ - Ballard Power Systems (NASDAQ: BLDP) (TSX: BLDP) today announced that it has sold the Unmanned Aerial Vehicle (UAV) business assets of its subsidiary located…",https://finance.yahoo.com/news/ballard-sells-uav-business-honeywell-130500457.html,2020-10-15T13:05:00Z,neutral,0.042334266
Ballard Sells UAV Business to Honeywell,"Ballard Power Systems (NASDAQ: BLDP) (TSX: BLDP) today announced that it has sold the Unmanned Aerial Vehicle (UAV) business assets of its subsidiary located in Southborough, Massachusetts to Honeywell International (""Honeywell""; www.honeywell.com).",https://news.yahoo.com/ballard-sells-uav-business-honeywell-130500875.html,2020-10-15T13:05:00Z,neutral,0.026939116
"RIL's retail arm receives Rs 5,550 crore from KKR for 1.28% stake sale","India Business News: Reliance Industries Ltd (RIL) on Thursday said it has received Rs 5,550 crore from global investment firm KKR, which has picked up 1.28 per cent stake",https://timesofindia.indiatimes.com/business/india-business/rils-retail-arm-receives-rs-5550-crore-from-kkr-for-1-28-stake-sale/articleshow/78674642.cms,2020-10-15T05:17:08Z,positive,0.81774014
"Students continue to be stressed about college, their futures","Uncertainty, instability and self-doubt have been common themes in the lives of college students during 2020 as their education and career plans shift due to the coronavirus pandemic.


These were the general feelings expressed by about 450 college students …",https://www.insidehighered.com/news/2020/10/15/students-continue-be-stressed-about-college-their-futures,2020-10-15T07:00:00Z,neutral,-0.382247
Infosys hits ₹5 trillion in market cap - Mint,"<ol><li>Infosys hits ₹5 trillion in market cap  Mint
</li><li>Buy Infosys; target of Rs 1350: Sharekhan  Moneycontrol.com
</li><li>Buy Infosys, target price Rs 1400: ICICI Securities  Economic Times
</li><li>Infosys shares fall post quarterly results; but …",https://www.livemint.com/market/stock-market-news/infosys-hits-rs-5-trillion-in-market-cap-11602734778052.html,2020-10-15T04:25:17Z,negative,-0.9665226
